subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
1,visual,different_sds,1,1,0,2.838393189,0.033,2,55.31362686,1,1,-1,4
1,visual,different_sds,1,2,1,-1.120344663,0.135,1,198.4830895,1,4,-2,3
1,visual,different_sds,2,2,0,1.865585017,0.135,1,26.58826804,0,4,2,6
1,visual,different_sds,1,1,0,4.383835433,0.033,2,45.39543196,1,1,-1,4
1,visual,different_sds,2,1,1,-2.945573484,0.033,2,108.4903523,0,1,1,5
2,visual,different_sds,2,3,1,19.09872273,0.135,2,37.20773136,1,4,3,7
2,visual,different_sds,1,1,0,-0.448071785,0.033,2,247.5424788,1,1,-1,4
2,visual,different_sds,2,3,1,-18.61097342,0.135,2,38.46031504,1,4,3,7
2,visual,different_sds,1,1,1,0.081024172,0.135,1,118.8958964,1,4,-1,4
2,visual,different_sds,1,1,0,2.038186939,0.067,2,194.4327601,1,3,-1,4
2,visual,different_sds,1,2,1,-2.116794231,0.067,1,310.1293475,1,3,-2,3
3,visual,different_sds,1,1,0,18.25705731,0.033,2,28.41034737,0,1,-1,4
3,visual,different_sds,2,1,1,-6.503812653,0.033,2,260.4684592,1,1,1,5
3,visual,different_sds,2,2,1,-20.46839373,0.05,2,284.3279171,1,2,2,6
3,visual,different_sds,2,1,1,8.676996587,0.033,2,92.16391392,1,1,1,5
3,visual,different_sds,1,2,0,-11.16184321,0.05,2,128.4747757,0,2,-2,3
3,visual,different_sds,1,2,0,-1.597370536,0.067,2,188.5938994,1,3,-2,3
4,visual,different_sds,1,2,1,2.10178931,0.135,1,226.6755668,1,4,-2,3
4,visual,different_sds,1,4,0,3.875314324,0.067,2,80.13681463,1,3,-4,1
4,visual,different_sds,2,4,0,-0.200235694,0.067,1,109.9965218,0,3,4,8
4,visual,different_sds,1,3,1,2.802899019,0.05,1,241.0187732,1,2,-3,2
4,visual,different_sds,1,4,0,-2.978019427,0.135,2,224.5397465,1,4,-4,1
4,visual,different_sds,1,1,1,0.406972805,0.033,1,29.08136905,1,1,-1,4
1,visual,different_sds,1,3,0,-0.076419909,0.135,2,114.2004362,1,4,-3,2
