subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
3,audio,different_means,1,4,1,1942.566924,26,1,315.6550081,1,3,-4,1
3,audio,different_means,2,1,0,1997.424212,4,1,33.81232827,0,1,1,5
3,audio,different_means,2,1,0,2463.538998,4,1,328.5638357,0,1,1,5
4,audio,different_means,1,1,0,3355.971874,4,2,136.7007376,0,1,-1,4
4,audio,different_means,1,2,1,3032.939463,26,1,173.7596335,0,3,-2,3
4,audio,different_means,2,1,0,2637.150196,4,1,244.6896268,0,1,1,5
4,audio,different_means,1,2,1,2297.833816,26,1,333.897539,1,3,-2,3
4,audio,different_means,2,1,1,2355.799698,9,2,314.2188468,0,2,1,5
4,audio,different_means,2,3,1,3631.237111,55,2,174.3294928,1,4,3,7
5,audio,different_means,1,3,1,1224.556352,9,1,204.5166451,1,2,-3,2
5,audio,different_means,1,2,1,1986.73327,55,1,66.7008352,1,4,-2,3
5,audio,different_means,2,2,0,2937.513509,26,1,165.3200223,1,3,2,6
5,audio,different_means,1,1,1,2835.388496,4,1,279.9100295,0,1,-1,4
5,audio,different_means,1,1,0,3430.694524,9,2,28.33416822,0,2,-1,4
5,audio,different_means,2,2,0,2352.280044,4,1,304.1111298,0,1,2,6
6,audio,different_means,1,1,0,2129.163863,4,2,188.2573689,1,1,-1,4
6,audio,different_means,1,1,1,2534.948685,9,1,217.667787,1,2,-1,4
6,audio,different_means,2,1,0,2334.911714,26,1,78.7455778,0,3,1,5
6,audio,different_means,2,2,1,2516.485801,55,2,198.2523256,0,4,2,6
6,audio,different_means,2,2,1,3783.655285,9,2,107.3322213,1,2,2,6
6,audio,different_means,1,3,1,2317.486783,55,1,15.21006321,1,4,-3,2
7,audio,different_means,2,2,0,2683.665277,26,1,174.4782765,0,3,2,6
7,audio,different_means,2,1,0,2716.146084,9,1,200.0645986,1,2,1,5
7,audio,different_means,1,1,0,2979.083913,9,2,358.571032,0,2,-1,4
7,audio,different_means,1,1,1,2978.622554,9,1,67.40456547,0,2,-1,4
7,audio,different_means,2,4,0,3132.930727,55,1,257.3912954,1,4,4,8
7,audio,different_means,2,1,1,3391.036902,4,2,344.4843715,1,1,1,5
8,audio,different_means,2,1,0,2106.977411,9,1,152.5739099,0,2,1,5
8,audio,different_means,2,1,0,2633.150144,4,1,274.4550172,0,1,1,5
