subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,r,stim_reliability_level
6,visual,different_sds,2,2,1,2.461883442,0.135,2,334.8982607,0,6,4
6,visual,different_sds,2,2,1,13.45480624,0.135,2,93.74119063,1,6,4
7,visual,different_sds,2,3,1,-10.06951032,0.135,2,238.3682616,1,7,4
7,visual,different_sds,2,1,0,5.625587509,0.05,1,19.04855057,1,5,2
7,visual,different_sds,1,2,1,-0.098438575,0.135,1,30.62149916,1,3,4
7,visual,different_sds,2,2,1,-9.221707339,0.135,2,124.6226214,1,6,4
7,visual,different_sds,2,2,1,-17.21194938,0.067,2,212.6978805,1,6,3
7,visual,different_sds,1,1,1,-4.011934931,0.05,1,106.6409043,1,4,2
8,visual,different_sds,1,1,0,8.101885995,0.067,2,132.2428603,0,4,3
8,visual,different_sds,2,4,1,-0.063217927,0.135,2,153.4918516,0,8,4
8,visual,different_sds,2,4,1,-8.730234735,0.033,2,261.684007,1,8,1
8,visual,different_sds,2,4,1,14.27468973,0.135,2,22.83084357,1,8,4
8,visual,different_sds,1,3,0,-1.091273763,0.05,2,350.4494775,1,2,2
8,visual,different_sds,1,3,1,1.771604923,0.067,1,209.3546467,1,2,3
1,visual,different_sds,1,1,1,5.342844218,0.033,1,131.8153978,0,4,1
1,visual,different_sds,2,1,1,-7.816763696,0.135,2,231.9285601,1,5,4
1,visual,different_sds,1,1,1,1.258719829,0.05,1,174.9841217,1,4,2
1,visual,different_sds,1,1,0,-8.572909026,0.135,2,136.1001489,0,4,4
1,visual,different_sds,1,1,1,6.336873519,0.067,1,342.846585,0,4,3
1,visual,different_sds,1,1,1,-8.393181426,0.05,1,315.0147644,0,4,2
2,visual,different_sds,1,1,1,-2.887324621,0.05,1,324.7454936,1,4,2
2,visual,different_sds,2,1,1,-15.78569991,0.05,2,72.05440048,1,5,2
2,visual,different_sds,1,1,1,1.163989823,0.033,1,166.7614514,1,4,1
2,visual,different_sds,2,1,1,3.216951673,0.067,2,211.8405084,0,5,3
2,visual,different_sds,1,1,0,14.81106164,0.033,2,287.5349389,0,4,1
2,visual,different_sds,2,1,0,-2.128500923,0.033,1,32.51322496,0,5,1
3,visual,different_sds,1,2,0,10.19750395,0.05,2,176.678058,0,3,2
3,visual,different_sds,1,4,1,1.317184878,0.05,1,22.72108282,1,1,2
3,visual,different_sds,1,4,0,4.811144589,0.05,2,326.0919662,1,1,2
3,visual,different_sds,1,2,1,-0.08221696,0.05,1,109.2820372,1,3,2
3,visual,different_sds,2,4,1,-33.31465856,0.135,2,224.4950421,1,8,4
3,visual,different_sds,1,2,1,0.050180561,0.033,1,229.0878466,1,3,1
4,visual,different_sds,1,1,1,-4.925083842,0.033,1,52.13461037,1,4,1
4,visual,different_sds,1,1,1,-1.728381861,0.033,1,113.3194248,1,4,1
4,visual,different_sds,1,1,1,2.888334556,0.135,1,22.2364577,1,4,4
4,visual,different_sds,1,1,0,0.801452847,0.033,2,226.4687612,1,4,1
4,visual,different_sds,2,1,1,-3.600957445,0.067,2,41.66699548,0,5,3
4,visual,different_sds,2,1,1,-3.986522441,0.033,2,96.984687,0,5,1
5,visual,different_sds,1,3,1,1.191347529,0.067,1,315.752464,1,2,3
5,visual,different_sds,2,1,0,-3.913437396,0.033,1,64.71653722,0,5,1
5,visual,different_sds,1,3,0,-7.224804806,0.135,2,76.33372997,0,2,4
5,visual,different_sds,2,3,1,11.9980008,0.135,2,301.8867749,1,7,4
5,visual,different_sds,2,2,1,9.068529041,0.05,2,143.6005334,1,6,2
5,visual,different_sds,2,3,1,18.36654851,0.135,2,236.1958758,1,7,4
6,visual,different_sds,2,2,1,-6.649425686,0.067,2,72.9413979,1,6,3
6,visual,different_sds,1,2,0,20.30214256,0.033,2,351.3044732,0,3,1
6,visual,different_sds,2,1,1,-8.233991459,0.033,2,334.1162156,1,5,1
6,visual,different_sds,2,2,0,5.054262124,0.05,1,23.15459962,1,6,2
6,visual,different_sds,1,2,1,0.533515818,0.067,1,135.771471,1,3,3
6,visual,different_sds,2,2,1,-9.31589595,0.067,2,23.54120258,1,6,3
7,visual,different_sds,2,2,1,-7.11941158,0.067,2,17.30771109,1,6,3
7,visual,different_sds,1,1,1,-3.890498496,0.033,1,355.2028456,1,4,1
7,visual,different_sds,1,1,1,1.074623808,0.05,1,109.8725596,1,4,2
7,visual,different_sds,1,3,1,-1.549031043,0.067,1,164.8538271,1,2,3
7,visual,different_sds,1,2,0,5.797227586,0.135,2,9.191934025,0,3,4
7,visual,different_sds,1,1,0,-20.22601026,0.033,2,200.8417505,0,4,1
8,visual,different_sds,2,1,0,-1.891532055,0.05,1,317.3785569,0,5,2
8,visual,different_sds,1,3,0,-1.677366497,0.135,2,307.5159402,1,2,4
8,visual,different_sds,1,4,1,4.041963371,0.067,1,256.3439499,1,1,3
8,visual,different_sds,2,4,1,-14.87758853,0.135,2,285.5364244,1,8,4
8,visual,different_sds,1,1,0,9.003654202,0.033,2,1.44175181,0,4,1
8,visual,different_sds,1,3,1,-2.258112531,0.05,1,44.44615463,1,2,2
1,visual,different_sds,1,1,0,-2.643630743,0.135,2,287.5840875,1,4,4
1,visual,different_sds,1,1,1,0.835961979,0.05,1,211.7891361,1,4,2
1,visual,different_sds,1,1,1,-2.848859208,0.05,1,337.9535685,1,4,2
1,visual,different_sds,2,1,0,-2.266450532,0.067,1,301.5606122,0,5,3
1,visual,different_sds,1,1,1,-0.657607242,0.05,1,231.5340774,1,4,2
1,visual,different_sds,1,1,1,-3.808431389,0.135,1,149.0980594,1,4,4
2,visual,different_sds,1,2,0,-2.308680046,0.067,2,300.3357295,1,3,3
2,visual,different_sds,2,1,0,-0.062142053,0.05,1,316.3796663,0,5,2
2,visual,different_sds,1,2,1,4.484201808,0.067,1,352.0656275,1,3,3
2,visual,different_sds,2,1,1,7.125397011,0.05,2,325.8139766,1,5,2
2,visual,different_sds,1,1,1,-4.761808209,0.05,1,234.546476,1,4,2
2,visual,different_sds,2,1,1,0.611608423,0.05,2,132.7237682,0,5,2
3,visual,different_sds,1,2,0,-2.920769371,0.05,2,9.713704945,1,3,2
3,visual,different_sds,2,4,1,-9.634110869,0.05,2,233.4977407,1,8,2
3,visual,different_sds,1,2,0,14.35310247,0.05,2,168.6171634,0,3,2
3,visual,different_sds,1,4,1,-3.411461145,0.05,1,179.1547041,1,1,2
3,visual,different_sds,1,2,1,2.498818087,0.067,1,126.6096977,1,3,3
3,visual,different_sds,2,4,1,-20.08246793,0.135,2,344.7787779,1,8,4
4,visual,different_sds,2,1,0,6.264397968,0.067,1,217.034956,1,5,3
4,visual,different_sds,2,1,0,-2.876001611,0.033,1,86.46130155,0,5,1
4,visual,different_sds,1,2,0,14.248719,0.033,2,334.9654841,0,3,1
4,visual,different_sds,1,3,1,1.710225929,0.135,1,218.183584,1,2,4
4,visual,different_sds,2,1,0,-4.073555981,0.067,1,135.3027939,0,5,3
4,visual,different_sds,2,3,1,-22.15192842,0.135,2,108.0907101,1,7,4
5,visual,different_sds,2,2,1,22.87915418,0.05,2,284.6375735,1,6,2
5,visual,different_sds,1,1,1,5.657108439,0.033,1,187.1713107,0,4,1
5,visual,different_sds,1,2,1,-0.5941538,0.05,1,20.68750599,1,3,2
5,visual,different_sds,1,3,1,-1.723562373,0.067,1,170.9868916,1,2,3
5,visual,different_sds,2,1,0,3.243374392,0.033,1,17.64948453,0,5,1
5,visual,different_sds,2,1,0,-0.677990998,0.05,1,31.87668518,0,5,2
6,visual,different_sds,1,1,1,-0.202487042,0.033,1,312.0971162,1,4,1
6,visual,different_sds,2,3,1,-10.99577857,0.05,2,243.5351459,1,7,2
6,visual,different_sds,2,2,1,-18.05927939,0.135,2,209.3885743,1,6,4
6,visual,different_sds,1,2,1,2.145979815,0.135,1,181.9365586,1,3,4
6,visual,different_sds,1,4,1,-0.281341757,0.05,1,121.298486,1,1,2
6,visual,different_sds,1,1,1,2.774528347,0.033,1,246.2927787,1,4,1
7,visual,different_sds,2,4,1,-27.02959174,0.135,2,183.5894762,1,8,4
7,visual,different_sds,2,4,1,-13.14795267,0.135,2,311.9232381,1,8,4
7,visual,different_sds,2,1,1,13.04211845,0.033,2,46.11207621,1,5,1
7,visual,different_sds,1,2,1,-1.038861258,0.067,1,141.3358536,1,3,3
7,visual,different_sds,1,1,1,-2.908402725,0.05,1,203.4802799,1,4,2
7,visual,different_sds,2,4,1,-37.95409889,0.135,2,306.7040621,1,8,4
8,visual,different_sds,1,3,1,-1.958611489,0.135,1,329.3665154,1,2,4
8,visual,different_sds,2,4,1,13.33690788,0.135,2,100.1810828,1,8,4
8,visual,different_sds,1,4,1,-1.634828564,0.05,1,51.95095152,1,1,2
8,visual,different_sds,2,4,1,7.864816274,0.067,2,338.9535428,1,8,3
8,visual,different_sds,2,4,1,-9.839260247,0.05,2,331.3286701,1,8,2
8,visual,different_sds,1,1,1,2.880019499,0.033,1,198.2079304,1,4,1
1,visual,different_sds,2,1,0,2.196594268,0.067,1,222.6215222,0,5,3
1,visual,different_sds,1,1,1,-1.673607771,0.135,1,147.6743053,1,4,4
1,visual,different_sds,1,1,1,1.52940455,0.067,1,69.47382324,1,4,3
1,visual,different_sds,2,1,1,-15.99962663,0.05,2,210.9375331,1,5,2
1,visual,different_sds,1,1,1,3.142262543,0.067,1,144.3321674,1,4,3
1,visual,different_sds,1,1,1,-1.498540628,0.05,1,291.2824565,1,4,2
2,visual,different_sds,1,1,1,-5.379992304,0.05,1,44.68193289,0,4,2
2,visual,different_sds,2,3,0,3.535348188,0.135,1,305.5202913,0,7,4
2,visual,different_sds,1,2,0,9.785932108,0.067,2,15.06204394,0,3,3
2,visual,different_sds,2,1,0,0.133962723,0.05,1,265.9385998,0,5,2
2,visual,different_sds,1,2,1,3.810929966,0.135,1,234.4070335,1,3,4
2,visual,different_sds,2,1,1,11.57110125,0.033,2,14.3617418,1,5,1
3,visual,different_sds,1,2,1,3.068984572,0.033,1,112.6302876,1,3,1
3,visual,different_sds,1,4,1,2.436872128,0.067,1,313.9431706,1,1,3
3,visual,different_sds,1,4,1,-0.189866789,0.067,1,72.19174456,1,1,3
3,visual,different_sds,2,4,1,-12.70330861,0.067,2,86.59924007,1,8,3
3,visual,different_sds,1,2,1,3.200351363,0.05,1,262.1171734,1,3,2
3,visual,different_sds,2,4,0,-5.056895509,0.135,1,268.1964172,1,8,4
4,visual,different_sds,1,1,1,-1.206100682,0.135,1,0.099215097,1,4,4
4,visual,different_sds,1,1,1,-1.259442729,0.067,1,31.08263775,1,4,3
4,visual,different_sds,1,3,1,0.355849578,0.135,1,188.6063417,1,2,4
4,visual,different_sds,2,3,1,-33.19124039,0.05,2,328.482953,1,7,2
4,visual,different_sds,2,1,1,10.15618909,0.033,2,334.2480011,1,5,1
4,visual,different_sds,2,1,1,0.927861733,0.05,2,104.2695857,0,5,2
5,visual,different_sds,2,1,1,-5.963077599,0.033,2,162.581389,1,5,1
5,visual,different_sds,1,2,0,1.351505078,0.033,2,5.39722644,1,3,1
5,visual,different_sds,2,1,0,-5.088347955,0.033,1,108.9785955,1,5,1
5,visual,different_sds,1,1,1,2.89799833,0.067,1,102.6280647,1,4,3
5,visual,different_sds,2,1,0,0.710651335,0.033,1,52.82797818,0,5,1
5,visual,different_sds,1,1,1,3.625700563,0.05,1,45.26738799,1,4,2
6,visual,different_sds,2,2,0,-2.718533478,0.135,1,309.4698844,0,6,4
6,visual,different_sds,1,1,0,-6.639747996,0.033,2,233.0786911,0,4,1
6,visual,different_sds,2,4,1,14.29945424,0.05,2,133.1616614,1,8,2
6,visual,different_sds,1,2,1,0.582618078,0.05,1,14.27628549,1,3,2
6,visual,different_sds,2,2,1,-13.34329999,0.067,2,211.3715301,1,6,3
6,visual,different_sds,1,1,0,1.713847927,0.135,2,84.77242855,1,4,4
7,visual,different_sds,1,2,1,1.616513865,0.067,1,241.3658659,1,3,3
7,visual,different_sds,1,2,1,-0.807403661,0.067,1,64.51586172,1,3,3
7,visual,different_sds,1,1,1,1.978943701,0.033,1,206.8221593,1,4,1
7,visual,different_sds,1,1,1,-0.21143095,0.033,1,35.62892744,1,4,1
7,visual,different_sds,1,2,1,4.981442469,0.135,1,163.8516902,1,3,4
7,visual,different_sds,2,4,1,16.55796825,0.135,2,32.65396703,1,8,4
8,visual,different_sds,1,1,1,0.818789165,0.067,1,347.2560434,1,4,3
8,visual,different_sds,2,4,1,-5.800207027,0.067,2,110.1393699,1,8,3
8,visual,different_sds,1,2,0,0.335197767,0.135,2,321.3150939,1,3,4
8,visual,different_sds,2,4,1,-29.96339306,0.05,2,119.1473479,1,8,2
8,visual,different_sds,1,3,1,-1.297011472,0.05,1,259.4295895,1,2,2
8,visual,different_sds,2,4,1,16.71344479,0.135,2,191.9449391,1,8,4
1,visual,different_sds,2,1,1,-20.30871366,0.135,2,240.5103651,1,5,4
1,visual,different_sds,1,1,0,1.20165649,0.033,2,60.81105147,1,4,1
1,visual,different_sds,1,1,1,-3.235492366,0.033,1,310.9347756,1,4,1
1,visual,different_sds,2,1,0,3.068572849,0.05,1,202.2228289,0,5,2
1,visual,different_sds,1,1,1,-1.133791186,0.067,1,74.95969382,1,4,3
1,visual,different_sds,1,1,1,5.537916449,0.033,1,273.9738909,0,4,1
2,visual,different_sds,2,4,1,-9.49011451,0.135,2,292.9691115,1,8,4
2,visual,different_sds,1,2,1,2.492550117,0.067,1,54.51131308,1,3,3
2,visual,different_sds,1,1,0,-5.572886452,0.033,2,130.155785,0,4,1
2,visual,different_sds,1,2,0,0.316973699,0.135,2,26.55978195,1,3,4
2,visual,different_sds,1,1,0,3.25281798,0.135,2,76.738089,1,4,4
2,visual,different_sds,2,1,0,-2.828218256,0.05,1,164.2278395,0,5,2
3,visual,different_sds,1,2,1,2.697356606,0.033,1,55.0765015,1,3,1
3,visual,different_sds,2,1,1,-8.062919565,0.033,2,24.19953547,1,5,1
3,visual,different_sds,2,4,1,6.180351404,0.067,2,178.8483699,1,8,3
3,visual,different_sds,2,4,1,-9.561608747,0.135,2,162.7404524,1,8,4
3,visual,different_sds,2,4,1,-10.35617852,0.067,2,133.8455715,1,8,3
3,visual,different_sds,1,2,1,-0.18930258,0.067,1,15.94139574,1,3,3
4,visual,different_sds,2,3,1,-18.64894802,0.067,2,309.2308387,1,7,3
4,visual,different_sds,2,1,1,-13.06794023,0.033,2,294.5536803,1,5,1
4,visual,different_sds,1,2,1,-1.315166052,0.067,1,194.9892836,1,3,3
4,visual,different_sds,1,1,0,-0.054291937,0.135,2,154.898829,1,4,4
4,visual,different_sds,1,1,0,-0.13413474,0.033,2,4.576930718,1,4,1
4,visual,different_sds,2,3,1,16.78075496,0.135,2,342.4267642,1,7,4
5,visual,different_sds,1,3,1,-1.331162885,0.135,1,89.88864337,1,2,4
5,visual,different_sds,2,1,1,-19.35682545,0.033,2,128.144482,1,5,1
5,visual,different_sds,2,2,1,4.920527024,0.067,2,96.96449293,0,6,3
5,visual,different_sds,2,3,1,16.75716123,0.135,2,258.0218546,1,7,4
5,visual,different_sds,1,1,1,4.347387767,0.033,1,123.6805221,1,4,1
5,visual,different_sds,1,3,0,3.052504252,0.135,2,71.21288993,1,2,4
6,visual,different_sds,2,2,1,6.91497314,0.135,2,298.0679043,1,6,4
6,visual,different_sds,1,1,1,1.918293127,0.033,1,106.3994047,1,4,1
6,visual,different_sds,1,1,0,-13.897231,0.033,2,127.6597224,0,4,1
6,visual,different_sds,2,2,0,3.21623761,0.05,1,225.9260579,0,6,2
6,visual,different_sds,1,3,0,-2.124949047,0.067,2,322.8273078,1,2,3
6,visual,different_sds,1,2,1,0.622390059,0.05,1,187.5805216,1,3,2
7,visual,different_sds,1,2,1,-1.718950284,0.067,1,270.8512784,1,3,3
7,visual,different_sds,1,1,1,3.241181463,0.05,1,355.4905487,1,4,2
7,visual,different_sds,2,2,1,-10.43484475,0.05,2,11.3829522,1,6,2
7,visual,different_sds,1,3,1,-0.155147999,0.135,1,260.5117181,1,2,4
7,visual,different_sds,2,3,1,-7.485272263,0.135,2,283.5252905,1,7,4
7,visual,different_sds,2,1,0,-0.346464031,0.05,1,72.83881435,0,5,2
8,visual,different_sds,2,2,0,-0.18696379,0.135,1,43.76170853,0,6,4
8,visual,different_sds,1,3,0,-11.83064807,0.05,2,351.0839923,0,2,2
8,visual,different_sds,1,2,0,-14.4545331,0.033,2,324.4296218,0,3,1
8,visual,different_sds,1,2,1,-0.347195548,0.067,1,284.8486463,1,3,3
8,visual,different_sds,1,4,1,-0.524192153,0.135,1,64.18623202,1,1,4
8,visual,different_sds,2,2,0,8.900103597,0.067,1,259.1646499,1,6,3
1,visual,different_sds,2,1,1,11.56187592,0.05,2,61.84544502,1,5,2
1,visual,different_sds,2,2,1,-17.61009659,0.135,2,202.1775126,1,6,4
1,visual,different_sds,1,1,0,-8.278465965,0.033,2,195.7498919,0,4,1
1,visual,different_sds,1,1,0,8.155852766,0.05,2,305.1499425,0,4,2
1,visual,different_sds,1,1,0,-0.579231033,0.033,2,176.8915548,1,4,1
1,visual,different_sds,1,1,1,0.015411144,0.05,1,141.08527,1,4,2
2,visual,different_sds,1,1,0,-6.293687761,0.033,2,58.76727708,0,4,1
2,visual,different_sds,2,1,0,2.244878497,0.033,1,242.2271564,0,5,1
2,visual,different_sds,1,1,1,2.516617431,0.067,1,324.9928006,1,4,3
2,visual,different_sds,2,1,0,0.594277894,0.05,1,106.8877115,0,5,2
2,visual,different_sds,1,2,1,8.387099,0.135,1,222.500658,0,3,4
2,visual,different_sds,1,2,1,-0.748991352,0.067,1,130.2485167,1,3,3
3,visual,different_sds,2,4,1,-7.622184065,0.135,2,288.6777465,1,8,4
3,visual,different_sds,1,4,0,-1.871881712,0.135,2,46.18900882,1,1,4
3,visual,different_sds,1,2,1,2.671528579,0.135,1,342.4777202,1,3,4
3,visual,different_sds,2,2,1,-2.442431032,0.033,2,101.4117533,0,6,1
3,visual,different_sds,1,4,1,-1.429239724,0.067,1,140.7463865,1,1,3
3,visual,different_sds,1,4,1,0.543084446,0.05,1,252.1529707,1,1,2
4,visual,different_sds,2,1,1,-5.39914569,0.135,2,28.23616585,1,5,4
4,visual,different_sds,1,2,1,4.265584146,0.05,1,171.5124238,1,3,2
4,visual,different_sds,1,2,1,-1.700916525,0.135,1,243.4344623,1,3,4
4,visual,different_sds,1,1,1,-0.951069071,0.05,1,133.8886821,1,4,2
4,visual,different_sds,1,2,0,-1.457475768,0.067,2,29.85705083,1,3,3
4,visual,different_sds,2,1,1,-7.948510793,0.067,2,265.2141766,1,5,3
5,visual,different_sds,1,1,1,0.055547882,0.033,1,207.7675071,1,4,1
5,visual,different_sds,1,1,0,-4.315354097,0.033,2,47.91780798,1,4,1
5,visual,different_sds,1,1,0,-1.310558548,0.067,2,237.105517,1,4,3
5,visual,different_sds,2,2,0,1.376301046,0.05,1,268.2382816,0,6,2
5,visual,different_sds,1,2,1,-2.321912034,0.067,1,35.429991,1,3,3
5,visual,different_sds,1,2,1,3.366755908,0.135,1,252.3076192,1,3,4
6,visual,different_sds,1,1,1,0.280022304,0.05,1,12.39354219,1,4,2
6,visual,different_sds,2,3,0,3.407541929,0.135,1,343.4999585,0,7,4
6,visual,different_sds,1,3,1,0.991078042,0.067,1,287.0347218,1,2,3
6,visual,different_sds,1,2,1,1.021250403,0.067,1,47.01739007,1,3,3
6,visual,different_sds,1,4,1,-0.050210875,0.067,1,274.9253746,1,1,3
6,visual,different_sds,1,1,1,3.112686103,0.033,1,129.1200417,1,4,1
7,visual,different_sds,2,2,1,12.24480127,0.067,2,22.41713918,1,6,3
7,visual,different_sds,1,1,0,9.423017762,0.05,2,14.20822117,0,4,2
7,visual,different_sds,1,1,1,-1.822601835,0.033,1,202.4667579,1,4,1
7,visual,different_sds,1,2,1,0.559919971,0.135,1,250.7978446,1,3,4
7,visual,different_sds,2,2,1,-8.922123228,0.05,2,111.8400117,1,6,2
7,visual,different_sds,2,3,1,8.510224606,0.067,2,64.89321513,1,7,3
8,visual,different_sds,2,3,1,12.5062501,0.067,2,66.7892753,1,7,3
8,visual,different_sds,1,2,1,-3.466157498,0.05,1,231.188531,1,3,2
8,visual,different_sds,1,4,1,3.983764064,0.067,1,38.99266898,1,1,3
8,visual,different_sds,1,1,1,-1.810895989,0.033,1,296.6188571,1,4,1
8,visual,different_sds,2,4,1,-13.17499821,0.135,2,355.2184164,1,8,4
8,visual,different_sds,2,4,1,-12.0285229,0.067,2,27.69538477,1,8,3
1,visual,different_sds,2,1,1,-13.24087796,0.135,2,94.62303677,1,5,4
1,visual,different_sds,1,1,1,0.076302304,0.05,1,74.74829792,1,4,2
1,visual,different_sds,2,1,0,-2.372125262,0.135,1,237.4020447,0,5,4
1,visual,different_sds,1,1,1,3.94836469,0.05,1,312.0101466,1,4,2
1,visual,different_sds,1,1,1,0.121464539,0.067,1,285.1859299,1,4,3
1,visual,different_sds,2,1,1,-7.459006839,0.135,2,7.837060452,1,5,4
2,visual,different_sds,1,3,1,0.803314103,0.135,1,123.7156102,1,2,4
2,visual,different_sds,2,1,1,20.16693032,0.05,2,38.39922341,1,5,2
2,visual,different_sds,2,2,1,9.629718451,0.067,2,141.2566552,1,6,3
2,visual,different_sds,2,1,1,2.599571343,0.05,2,22.86846586,0,5,2
2,visual,different_sds,1,1,1,4.683417331,0.033,1,245.4692516,1,4,1
2,visual,different_sds,1,2,0,-5.220725216,0.135,2,120.763071,0,3,4
3,visual,different_sds,2,4,1,18.4655395,0.033,2,52.56097871,1,8,1
3,visual,different_sds,1,4,1,4.308880251,0.067,1,339.5600999,1,1,3
3,visual,different_sds,1,4,1,-3.275906849,0.067,1,21.63382298,1,1,3
3,visual,different_sds,2,4,1,9.200136154,0.067,2,317.8625148,1,8,3
3,visual,different_sds,2,2,1,-15.32111908,0.05,2,210.8131192,1,6,2
3,visual,different_sds,1,2,0,3.960255632,0.033,2,337.6529085,1,3,1
4,visual,different_sds,2,1,1,-13.26303594,0.05,2,86.22116403,1,5,2
4,visual,different_sds,1,1,1,-1.792506113,0.033,1,39.78120711,1,4,1
4,visual,different_sds,1,2,1,6.230538526,0.033,1,164.2859363,0,3,1
4,visual,different_sds,2,3,1,11.86224195,0.135,2,176.8920703,1,7,4
4,visual,different_sds,1,1,0,6.121828539,0.067,2,245.5804828,0,4,3
4,visual,different_sds,1,2,0,0.797528232,0.05,2,230.0073077,1,3,2
5,visual,different_sds,1,1,0,17.60955386,0.05,2,75.36759011,0,4,2
5,visual,different_sds,2,1,1,3.906681299,0.067,2,286.9907385,0,5,3
5,visual,different_sds,1,1,0,-4.726958517,0.033,2,230.1246655,1,4,1
5,visual,different_sds,1,1,1,2.640917102,0.05,1,256.8111031,1,4,2
5,visual,different_sds,1,1,0,2.617953475,0.135,2,283.2041642,1,4,4
5,visual,different_sds,1,1,0,9.082401928,0.05,2,293.3059777,0,4,2
6,visual,different_sds,2,2,0,2.663211184,0.05,1,121.180366,0,6,2
6,visual,different_sds,1,2,1,3.173805273,0.067,1,250.1508318,1,3,3
6,visual,different_sds,2,2,1,-3.942975376,0.135,2,102.017716,0,6,4
6,visual,different_sds,2,2,1,20.57451683,0.135,2,206.8016388,1,6,4
6,visual,different_sds,2,2,1,-2.585088645,0.05,2,258.1966488,0,6,2
6,visual,different_sds,1,1,1,1.230318297,0.05,1,163.8684668,1,4,2
7,visual,different_sds,1,2,1,-0.297307496,0.067,1,256.0910371,1,3,3
7,visual,different_sds,1,2,0,-1.812009842,0.067,2,271.6162855,1,3,3
7,visual,different_sds,1,2,1,0.807356962,0.067,1,278.1202309,1,3,3
7,visual,different_sds,2,4,1,-18.73578373,0.135,2,148.1057149,1,8,4
7,visual,different_sds,1,3,1,-2.769091858,0.135,1,159.1163842,1,2,4
7,visual,different_sds,2,2,1,0.537828611,0.033,2,104.8732764,0,6,1
8,visual,different_sds,1,1,1,2.594877771,0.05,1,122.2884722,1,4,2
8,visual,different_sds,1,2,0,-7.037283497,0.05,2,181.8940105,0,3,2
8,visual,different_sds,1,4,0,3.627221847,0.05,2,349.3459037,1,1,2
8,visual,different_sds,2,4,1,16.64393854,0.067,2,188.4817939,1,8,3
8,visual,different_sds,2,4,1,22.56589375,0.067,2,264.1186491,1,8,3
8,visual,different_sds,1,3,1,1.262610981,0.067,1,42.18336606,1,2,3
1,visual,different_sds,2,1,1,-3.266230883,0.135,2,317.0216651,0,5,4
1,visual,different_sds,1,1,1,-2.203927435,0.05,1,54.30948405,1,4,2
1,visual,different_sds,1,1,0,-3.898996256,0.05,2,310.6870415,1,4,2
1,visual,different_sds,1,1,1,2.847055598,0.135,1,176.4503925,1,4,4
1,visual,different_sds,1,1,0,13.84852641,0.033,2,320.1251467,0,4,1
1,visual,different_sds,1,1,1,-5.408984176,0.05,1,280.4671128,0,4,2
2,visual,different_sds,1,2,0,3.550760906,0.067,2,341.0640495,1,3,3
2,visual,different_sds,1,1,0,2.838393189,0.033,2,55.31362686,1,4,1
2,visual,different_sds,1,2,1,-1.120344663,0.135,1,198.4830895,1,3,4
2,visual,different_sds,2,2,0,1.865585017,0.135,1,26.58826804,0,6,4
2,visual,different_sds,1,1,0,4.383835433,0.033,2,45.39543196,1,4,1
2,visual,different_sds,2,1,1,-2.945573484,0.033,2,108.4903523,0,5,1
3,visual,different_sds,1,2,1,0.848951583,0.033,1,272.5369278,1,3,1
3,visual,different_sds,1,4,1,-1.75150492,0.05,1,10.4991779,1,1,2
3,visual,different_sds,1,2,0,-5.201038431,0.033,2,186.7129664,0,3,1
3,visual,different_sds,1,2,1,4.501831109,0.067,1,37.75188288,1,3,3
3,visual,different_sds,1,2,1,1.063733065,0.05,1,36.97364002,1,3,2
3,visual,different_sds,2,2,0,-3.088860694,0.033,1,180.5505219,0,6,1
4,visual,different_sds,2,3,1,19.09872273,0.135,2,37.20773136,1,7,4
4,visual,different_sds,1,1,0,-0.448071785,0.033,2,247.5424788,1,4,1
4,visual,different_sds,2,3,1,-18.61097342,0.135,2,38.46031504,1,7,4
4,visual,different_sds,1,1,1,0.081024172,0.135,1,118.8958964,1,4,4
4,visual,different_sds,1,1,0,2.038186939,0.067,2,194.4327601,1,4,3
4,visual,different_sds,1,2,1,-2.116794231,0.067,1,310.1293475,1,3,3
5,visual,different_sds,1,3,1,-3.643949064,0.135,1,314.6651852,1,2,4
5,visual,different_sds,1,3,1,1.898751979,0.135,1,276.2685146,1,2,4
5,visual,different_sds,2,1,1,-6.588119885,0.033,2,9.702269077,1,5,1
5,visual,different_sds,2,3,1,17.83107185,0.05,2,334.9438339,1,7,2
5,visual,different_sds,1,1,0,5.689940454,0.05,2,241.9960815,0,4,2
5,visual,different_sds,2,1,1,6.243736043,0.033,2,118.8209915,1,5,1
6,visual,different_sds,2,3,1,14.74730773,0.135,2,359.9873034,1,7,4
6,visual,different_sds,1,3,0,-5.495677731,0.067,2,175.9750823,0,2,3
6,visual,different_sds,1,1,1,-4.094522477,0.033,1,49.46196438,1,4,1
6,visual,different_sds,1,2,1,-1.526480906,0.067,1,255.9177349,1,3,3
6,visual,different_sds,1,1,0,-19.87023907,0.033,2,27.63015214,0,4,1
6,visual,different_sds,1,2,0,0.320712574,0.033,2,62.98801804,1,3,1
7,visual,different_sds,1,1,0,18.25705731,0.033,2,28.41034737,0,4,1
7,visual,different_sds,2,1,1,-6.503812653,0.033,2,260.4684592,1,5,1
7,visual,different_sds,2,2,1,-20.46839373,0.05,2,284.3279171,1,6,2
7,visual,different_sds,2,1,1,8.676996587,0.033,2,92.16391392,1,5,1
7,visual,different_sds,1,2,0,-11.16184321,0.05,2,128.4747757,0,3,2
7,visual,different_sds,1,2,0,-1.597370536,0.067,2,188.5938994,1,3,3
