subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,r,stim_reliability_level
7,audio,different_sds,1,3,1,2645.358177,55,1,290.4367534,1,2,4
7,audio,different_sds,1,3,1,2721.101662,26,1,37.88263513,1,2,3
7,audio,different_sds,1,1,0,2537.550559,4,2,30.22786145,1,4,1
7,audio,different_sds,2,3,1,3031.653631,26,2,306.5739678,1,7,3
7,audio,different_sds,1,1,1,2470.896961,9,1,90.82485826,0,4,2
7,audio,different_sds,1,1,0,3166.929193,4,2,310.6898674,0,4,1
8,audio,different_sds,1,1,1,2804.847576,4,1,72.34610916,1,4,1
8,audio,different_sds,2,1,0,2513.094717,9,1,155.2548907,0,5,2
8,audio,different_sds,1,2,0,2859.48003,55,2,222.8646353,1,3,4
8,audio,different_sds,2,1,0,2626.032175,4,1,131.8594209,0,5,1
8,audio,different_sds,2,1,0,2722.08651,55,1,99.85037903,0,5,4
8,audio,different_sds,2,3,0,2838.083121,55,1,96.79181746,0,7,4
1,audio,different_sds,2,1,0,2680.558022,4,1,147.8202581,0,5,1
1,audio,different_sds,1,2,1,2609.195805,26,1,219.760473,1,3,3
1,audio,different_sds,1,2,1,2613.861891,26,1,290.8394759,1,3,3
1,audio,different_sds,1,1,1,2636.654468,4,1,67.44381835,1,4,1
1,audio,different_sds,2,1,1,1970.959464,9,2,20.25079083,1,5,2
1,audio,different_sds,1,1,1,2868.979227,4,1,324.0763307,1,4,1
2,audio,different_sds,1,1,0,2865.848866,9,2,215.2582408,1,4,2
2,audio,different_sds,1,1,0,2731.242394,4,2,287.3599369,1,4,1
2,audio,different_sds,1,1,0,3406.806659,9,2,55.06924405,0,4,2
2,audio,different_sds,1,1,1,2715.439232,9,1,345.4998442,1,4,2
2,audio,different_sds,1,1,1,2683.62381,4,1,279.2670231,1,4,1
2,audio,different_sds,1,1,0,2490.360823,9,2,14.29232532,1,4,2
3,audio,different_sds,2,4,1,2137.053051,26,2,275.423947,1,8,3
3,audio,different_sds,2,2,1,1896.74638,26,2,178.6560164,1,6,3
3,audio,different_sds,2,4,1,2041.530506,26,2,44.52050498,1,8,3
3,audio,different_sds,2,1,1,2512.583111,9,2,44.81575189,0,5,2
3,audio,different_sds,2,1,0,2840.782915,4,1,18.06062046,0,5,1
3,audio,different_sds,2,1,1,2647.347398,9,2,195.0572761,0,5,2
4,audio,different_sds,2,2,0,2635.037221,26,1,251.021782,0,6,3
4,audio,different_sds,2,3,1,3069.321226,55,2,350.4338601,1,7,4
4,audio,different_sds,1,2,1,2730.969883,26,1,99.82671924,1,3,3
4,audio,different_sds,1,2,1,2755.326489,55,1,142.7200005,1,3,4
4,audio,different_sds,1,2,0,2308.980152,4,2,354.2174544,0,3,1
4,audio,different_sds,2,2,1,2975.116614,26,2,314.3638568,1,6,3
5,audio,different_sds,2,1,0,2668.720665,9,1,75.26292618,0,5,2
5,audio,different_sds,2,1,0,2715.809913,4,1,218.0988952,0,5,1
5,audio,different_sds,1,3,1,2642.323991,55,1,267.1725362,1,2,4
5,audio,different_sds,2,1,1,2621.510602,9,2,211.1025854,0,5,2
5,audio,different_sds,2,1,0,2995.890096,4,1,81.74694166,1,5,1
5,audio,different_sds,2,2,1,1773.642948,26,2,21.90653432,1,6,3
6,audio,different_sds,1,2,1,2622.818351,4,1,132.9745276,1,3,1
6,audio,different_sds,2,2,0,2626.171974,4,1,166.9670782,0,6,1
6,audio,different_sds,1,1,1,2724.03625,4,1,81.155665,1,4,1
6,audio,different_sds,1,2,1,2744.184144,55,1,17.77690546,1,3,4
6,audio,different_sds,1,2,0,2649.964261,9,2,32.31618909,1,3,2
6,audio,different_sds,1,2,1,2611.661255,55,1,315.2634432,1,3,4
7,audio,different_sds,1,1,1,2649.85183,9,1,171.3574506,1,4,2
7,audio,different_sds,1,4,1,2782.299104,26,1,243.3733698,1,1,3
7,audio,different_sds,1,4,1,2797.641748,26,1,218.5324911,1,1,3
7,audio,different_sds,1,4,1,2732.623425,26,1,352.9580586,1,1,3
7,audio,different_sds,2,4,1,3493.817506,26,2,34.97958348,1,8,3
7,audio,different_sds,1,1,0,2830.574174,4,2,231.3610813,1,4,1
8,audio,different_sds,1,1,1,2527.659364,4,1,136.5499863,1,4,1
8,audio,different_sds,1,2,0,2585.370273,9,2,295.4681991,1,3,2
8,audio,different_sds,1,1,1,2414.943628,4,1,84.31677031,0,4,1
8,audio,different_sds,1,3,1,2819.353462,26,1,325.5176719,1,2,3
8,audio,different_sds,2,1,0,2801.710498,9,1,322.455836,0,5,2
8,audio,different_sds,1,4,1,2594.092125,26,1,248.742299,1,1,3
1,audio,different_sds,1,2,0,3007.623037,9,2,318.6068165,0,3,2
1,audio,different_sds,2,1,0,2631.071414,4,1,125.864585,0,5,1
1,audio,different_sds,2,1,0,2912.756992,4,1,76.07924562,0,5,1
1,audio,different_sds,1,2,1,2641.30974,55,1,334.6603645,1,3,4
1,audio,different_sds,2,1,0,2834.321726,4,1,145.3300627,0,5,1
1,audio,different_sds,2,1,1,2480.231375,9,2,335.6570451,1,5,2
2,audio,different_sds,1,2,1,2604.41865,55,1,270.2382097,1,3,4
2,audio,different_sds,1,1,0,2628.306434,9,2,266.1066995,1,4,2
2,audio,different_sds,1,2,1,2584.457644,26,1,337.2268194,1,3,3
2,audio,different_sds,1,1,0,2460.119362,9,2,26.55228948,0,4,2
2,audio,different_sds,1,1,1,2816.668838,4,1,328.4640266,1,4,1
2,audio,different_sds,2,3,1,3340.954724,55,2,81.13624166,1,7,4
3,audio,different_sds,2,4,1,1674.717582,26,2,286.1293919,1,8,3
3,audio,different_sds,2,4,0,2904.214052,26,1,175.4295247,0,8,3
3,audio,different_sds,1,1,1,2769.696714,9,1,38.82902186,1,4,2
3,audio,different_sds,1,1,0,2393.929966,9,2,345.0118675,0,4,2
3,audio,different_sds,1,3,1,2772.894797,26,1,301.8563047,1,2,3
3,audio,different_sds,2,1,0,2753.080618,4,1,69.84255044,0,5,1
4,audio,different_sds,2,2,0,2565.057666,4,1,55.1680104,0,6,1
4,audio,different_sds,1,2,0,2917.703074,55,2,195.8071063,0,3,4
4,audio,different_sds,2,1,0,2759.876215,4,1,227.605602,0,5,1
4,audio,different_sds,2,3,0,2814.221974,26,1,49.20700437,0,7,3
4,audio,different_sds,2,1,0,2674.21273,9,1,263.5300089,0,5,2
4,audio,different_sds,2,1,0,2660.888521,9,1,342.6112869,0,5,2
5,audio,different_sds,2,2,1,2478.432117,55,2,231.0567543,1,6,4
5,audio,different_sds,2,2,1,3050.001144,26,2,105.42714,1,6,3
5,audio,different_sds,2,1,0,2556.090319,9,1,249.1207467,0,5,2
5,audio,different_sds,2,1,0,2582.909729,4,1,124.6544658,0,5,1
5,audio,different_sds,1,2,1,2618.734347,26,1,44.26567156,1,3,3
5,audio,different_sds,1,3,1,2814.688626,55,1,85.84086033,1,2,4
6,audio,different_sds,1,1,0,3394.562219,4,2,210.0984984,0,4,1
6,audio,different_sds,1,1,0,3160.368175,9,2,133.8970274,0,4,2
6,audio,different_sds,1,1,0,2513.626534,9,2,107.9278377,1,4,2
6,audio,different_sds,1,2,0,2630.387396,55,2,237.9641022,1,3,4
6,audio,different_sds,2,1,1,3902.114892,26,2,251.2425989,1,5,3
6,audio,different_sds,1,2,0,1864.308653,4,2,95.79956904,0,3,1
7,audio,different_sds,2,1,1,2404.740799,9,2,69.64153396,1,5,2
7,audio,different_sds,2,2,1,2870.780102,55,2,162.3966913,0,6,4
7,audio,different_sds,2,1,1,3241.340373,9,2,327.7558873,1,5,2
7,audio,different_sds,2,2,0,2531.253288,26,1,22.60208334,0,6,3
7,audio,different_sds,2,4,1,3037.952987,55,2,302.1029405,1,8,4
7,audio,different_sds,1,4,0,2729.573198,55,2,286.324486,1,1,4
8,audio,different_sds,2,4,1,2337.804991,55,2,86.62478904,1,8,4
8,audio,different_sds,1,2,0,2876.178851,26,2,294.0254939,1,3,3
8,audio,different_sds,1,2,1,2449.186665,26,1,243.4043783,0,3,3
8,audio,different_sds,1,2,0,2759.322983,55,2,131.9313105,1,3,4
8,audio,different_sds,1,1,1,2631.094627,4,1,32.35502174,1,4,1
8,audio,different_sds,1,2,0,2632.878171,26,2,105.4957581,1,3,3
1,audio,different_sds,1,2,1,2564.16903,26,1,255.4527156,1,3,3
1,audio,different_sds,1,2,1,2912.53852,26,1,288.9132883,1,3,3
1,audio,different_sds,2,2,0,2545.023226,55,1,220.0569628,0,6,4
1,audio,different_sds,2,1,0,2760.24695,9,1,252.0340813,0,5,2
1,audio,different_sds,1,2,1,2610.149729,26,1,84.34171544,1,3,3
1,audio,different_sds,1,2,1,2710.873138,55,1,47.63945554,1,3,4
2,audio,different_sds,1,2,1,2879.266777,55,1,322.8564131,1,3,4
2,audio,different_sds,2,3,1,2291.979625,55,2,114.3310933,1,7,4
2,audio,different_sds,1,1,1,2534.085965,4,1,54.19709802,1,4,1
2,audio,different_sds,2,3,1,1868.654124,26,2,174.9717157,1,7,3
2,audio,different_sds,1,1,0,2477.849003,4,2,307.8212342,0,4,1
2,audio,different_sds,1,1,1,2736.383018,9,1,14.69046855,1,4,2
3,audio,different_sds,1,1,1,2603.543967,9,1,19.83838113,1,4,2
3,audio,different_sds,2,3,0,2469.636176,55,1,108.1442632,1,7,4
3,audio,different_sds,1,1,0,2242.171668,9,2,190.3873711,0,4,2
3,audio,different_sds,2,4,1,2882.453467,26,2,220.4521533,0,8,3
3,audio,different_sds,2,1,1,2823.891904,4,2,6.179474271,0,5,1
3,audio,different_sds,1,3,0,2688.789816,55,2,165.7508187,1,2,4
4,audio,different_sds,1,1,0,2847.987664,9,2,104.0829649,1,4,2
4,audio,different_sds,2,2,1,2431.150943,9,2,239.7865611,1,6,2
4,audio,different_sds,2,2,0,2886.365854,26,1,62.28232344,0,6,3
4,audio,different_sds,1,2,1,2682.536938,26,1,300.5606162,1,3,3
4,audio,different_sds,1,1,0,2793.781133,9,2,48.75766057,1,4,2
4,audio,different_sds,2,4,1,3893.493709,55,2,213.2754976,1,8,4
5,audio,different_sds,2,1,1,2389.228706,9,2,324.4911169,1,5,2
5,audio,different_sds,2,2,1,2074.220894,55,2,251.4307111,1,6,4
5,audio,different_sds,2,3,1,2222.105746,26,2,149.1212823,1,7,3
5,audio,different_sds,2,1,0,2755.389932,4,1,234.1537305,0,5,1
5,audio,different_sds,1,3,0,3040.626498,55,2,182.4163609,0,2,4
5,audio,different_sds,2,2,0,2664.606766,26,1,132.2278975,0,6,3
6,audio,different_sds,1,2,1,2866.361284,26,1,265.3346973,1,3,3
6,audio,different_sds,1,2,1,2591.392639,26,1,237.3611675,1,3,3
6,audio,different_sds,2,2,0,2522.771776,26,1,356.3409686,0,6,3
6,audio,different_sds,2,1,0,2494.979011,26,1,171.3721574,0,5,3
6,audio,different_sds,2,1,0,2549.260592,9,1,147.9854998,0,5,2
6,audio,different_sds,2,3,0,2778.693811,55,1,149.684296,0,7,4
7,audio,different_sds,2,4,1,3527.121224,55,2,179.4232514,1,8,4
7,audio,different_sds,1,1,1,2550.698161,4,1,69.05969761,1,4,1
7,audio,different_sds,1,1,1,2755.811779,4,1,342.7843826,1,4,1
7,audio,different_sds,1,1,1,2708.078957,9,1,115.9499101,1,4,2
7,audio,different_sds,2,4,1,1975.375601,55,2,281.0093321,1,8,4
7,audio,different_sds,1,1,0,2986.853013,9,2,199.3047487,0,4,2
8,audio,different_sds,1,1,1,2533.981906,9,1,309.8528902,1,4,2
8,audio,different_sds,2,1,0,2735.388841,9,1,242.7443651,0,5,2
8,audio,different_sds,2,1,0,2889.175478,4,1,215.4198693,0,5,1
8,audio,different_sds,1,2,0,2520.28595,55,2,25.73538625,1,3,4
8,audio,different_sds,1,1,0,2442.93602,9,2,313.6091442,0,4,2
8,audio,different_sds,2,1,1,2513.667394,9,2,86.09694374,0,5,2
1,audio,different_sds,1,2,0,2558.564054,55,2,332.1200487,1,3,4
1,audio,different_sds,1,2,1,2918.533476,26,1,327.3096145,0,3,3
1,audio,different_sds,2,1,1,2729.431164,9,2,264.252691,0,5,2
1,audio,different_sds,2,1,0,2857.409429,26,1,56.57246172,0,5,3
1,audio,different_sds,1,1,1,2740.165434,55,1,231.2344507,1,4,4
1,audio,different_sds,1,1,1,2699.094876,9,1,220.8212422,1,4,2
2,audio,different_sds,1,1,0,2284.72037,4,2,68.8595071,0,4,1
2,audio,different_sds,1,1,1,2935.388055,4,1,227.3203745,0,4,1
2,audio,different_sds,1,2,0,2693.079018,55,2,218.8295086,1,3,4
2,audio,different_sds,1,1,0,2858.745823,9,2,153.6963756,1,4,2
2,audio,different_sds,1,2,0,2860.682803,26,2,202.1493593,1,3,3
2,audio,different_sds,2,4,1,1889.741611,26,2,247.5761026,1,8,3
3,audio,different_sds,1,1,1,2778.817188,9,1,258.353847,1,4,2
3,audio,different_sds,1,4,1,2744.349726,55,1,6.507693582,1,1,4
3,audio,different_sds,2,4,0,2771.317921,26,1,329.1293272,0,8,3
3,audio,different_sds,1,2,1,2896.861667,4,1,142.0827073,1,3,1
3,audio,different_sds,1,2,1,2834.520168,26,1,294.2472377,1,3,3
3,audio,different_sds,2,4,1,3273.240349,26,2,17.09042115,1,8,3
4,audio,different_sds,1,1,1,2522.153248,4,1,346.725112,1,4,1
4,audio,different_sds,1,1,1,2566.926222,4,1,336.1251162,1,4,1
4,audio,different_sds,2,1,0,2771.061651,4,1,119.3394055,0,5,1
4,audio,different_sds,1,2,1,2712.094187,55,1,9.536694638,1,3,4
4,audio,different_sds,1,1,0,2486.799945,4,2,14.5874789,1,4,1
4,audio,different_sds,2,1,1,3961.932785,9,2,247.46221,1,5,2
5,audio,different_sds,2,1,1,2152.364809,9,2,15.39889411,1,5,2
5,audio,different_sds,1,3,1,2719.156043,55,1,39.74984408,1,2,4
5,audio,different_sds,2,2,0,2807.350966,55,1,37.01870103,0,6,4
5,audio,different_sds,1,1,0,2963.318022,9,2,218.3953987,0,4,2
5,audio,different_sds,1,1,1,2447.996267,9,1,93.61281518,0,4,2
5,audio,different_sds,1,3,0,2925.910584,55,2,55.04499938,0,2,4
6,audio,different_sds,2,4,1,2834.220418,55,2,288.5946149,0,8,4
6,audio,different_sds,2,2,1,2809.433835,4,2,179.5842045,0,6,1
6,audio,different_sds,1,1,1,2684.466959,4,1,292.6261479,1,4,1
6,audio,different_sds,2,2,1,3458.148102,26,2,99.94091476,1,6,3
6,audio,different_sds,2,1,0,2562.083587,9,1,55.05933937,0,5,2
6,audio,different_sds,2,1,1,2933.443879,9,2,78.31941817,1,5,2
7,audio,different_sds,1,1,1,2351.911443,4,1,45.82337053,0,4,1
7,audio,different_sds,2,3,1,2428.960743,55,2,133.2609312,1,7,4
7,audio,different_sds,2,4,1,2385.389582,26,2,126.4453629,1,8,3
7,audio,different_sds,1,1,0,2825.500132,4,2,178.2506081,1,4,1
7,audio,different_sds,1,1,0,2490.076818,9,2,104.3736853,1,4,2
7,audio,different_sds,2,1,1,2664.719713,4,2,240.9111473,0,5,1
8,audio,different_sds,1,2,1,2719.806536,26,1,134.4199336,1,3,3
8,audio,different_sds,2,1,0,2535.187397,9,1,267.4690724,0,5,2
8,audio,different_sds,2,2,1,2980.264563,55,2,176.6293925,1,6,4
8,audio,different_sds,2,4,1,2164.429585,55,2,223.3530409,1,8,4
8,audio,different_sds,2,2,1,3116.999165,26,2,136.2961731,1,6,3
8,audio,different_sds,2,2,1,2296.131503,26,2,54.41418736,1,6,3
1,audio,different_sds,1,1,0,1961.660076,9,2,31.95932562,0,4,2
1,audio,different_sds,2,3,1,3455.038991,26,2,25.33984303,1,7,3
1,audio,different_sds,1,2,1,2901.991153,26,1,137.0433286,1,3,3
1,audio,different_sds,1,1,1,2793.072077,9,1,177.7713462,1,4,2
1,audio,different_sds,1,1,1,2768.920765,4,1,190.22954,1,4,1
1,audio,different_sds,2,4,1,1777.443443,55,2,276.9731038,1,8,4
2,audio,different_sds,1,2,1,2544.626146,55,1,131.664897,1,3,4
2,audio,different_sds,1,1,0,2162.954836,4,2,84.57075142,0,4,1
2,audio,different_sds,1,1,0,2809.614302,9,2,77.75607317,1,4,2
2,audio,different_sds,1,1,1,2598.99823,4,1,316.456333,1,4,1
2,audio,different_sds,1,2,0,2652.855655,26,2,333.8138668,1,3,3
2,audio,different_sds,1,1,1,2804.098008,4,1,165.8440352,1,4,1
3,audio,different_sds,1,1,0,2612.869088,4,2,350.2141921,1,4,1
3,audio,different_sds,1,4,0,2494.255408,26,2,292.8180854,1,1,3
3,audio,different_sds,1,1,0,1268.294978,4,2,66.15024329,0,4,1
3,audio,different_sds,2,4,0,2733.591703,26,1,226.0788119,0,8,3
3,audio,different_sds,1,3,1,2705.597872,55,1,353.8807212,1,2,4
3,audio,different_sds,1,1,1,2732.777638,9,1,335.2138834,1,4,2
4,audio,different_sds,2,1,1,1916.941483,9,2,102.4234903,1,5,2
4,audio,different_sds,1,3,1,2675.968121,55,1,268.7802963,1,2,4
4,audio,different_sds,2,1,1,2807.397391,9,2,330.9623766,0,5,2
4,audio,different_sds,2,2,1,2746.278154,55,2,100.2504074,0,6,4
4,audio,different_sds,1,2,1,2567.486251,55,1,287.5728541,1,3,4
4,audio,different_sds,1,1,1,2664.186262,9,1,167.5381855,1,4,2
5,audio,different_sds,2,2,0,2541.054734,26,1,163.5083767,0,6,3
5,audio,different_sds,1,3,1,2501.973827,55,1,118.3553335,1,2,4
5,audio,different_sds,1,1,1,2676.450787,26,1,357.0490784,1,4,3
5,audio,different_sds,1,1,1,2576.319225,4,1,87.82083281,1,4,1
5,audio,different_sds,2,1,1,2416.276631,9,2,193.3337569,1,5,2
5,audio,different_sds,1,3,0,2869.305851,55,2,212.0441062,1,2,4
6,audio,different_sds,2,1,0,2744.502323,4,1,340.9926347,0,5,1
6,audio,different_sds,1,2,0,2479.774741,4,2,271.4229962,0,3,1
6,audio,different_sds,1,1,1,2732.905439,9,1,310.4582286,1,4,2
6,audio,different_sds,1,3,0,2598.542777,55,2,193.465241,1,2,4
6,audio,different_sds,1,2,0,2560.294748,26,2,164.7596481,1,3,3
6,audio,different_sds,1,1,1,2923.574633,9,1,352.2442225,0,4,2
7,audio,different_sds,1,3,1,2681.280967,26,1,147.568909,1,2,3
7,audio,different_sds,1,1,0,3659.65798,9,2,334.6794809,0,4,2
7,audio,different_sds,1,1,1,2565.973354,9,1,32.81773616,1,4,2
7,audio,different_sds,2,4,1,2837.417895,55,2,211.0352189,0,8,4
7,audio,different_sds,1,3,0,2597.252378,55,2,358.233902,1,2,4
7,audio,different_sds,2,4,1,1726.90068,26,2,118.544009,1,8,3
8,audio,different_sds,2,3,1,2938.091983,26,2,5.578393145,1,7,3
8,audio,different_sds,1,2,0,2879.854186,55,2,269.1569721,1,3,4
8,audio,different_sds,2,1,0,2661.800019,4,1,39.11819397,0,5,1
8,audio,different_sds,1,1,0,2802.169428,4,2,173.5401279,1,4,1
8,audio,different_sds,1,1,0,2797.784968,4,2,51.67227315,1,4,1
8,audio,different_sds,1,1,1,2657.134702,4,1,136.0572276,1,4,1
1,audio,different_sds,1,2,1,2665.464418,26,1,217.8796538,1,3,3
1,audio,different_sds,2,1,0,2687.799209,9,1,139.2177315,0,5,2
1,audio,different_sds,1,1,0,2267.767422,9,2,301.0260477,0,4,2
1,audio,different_sds,2,1,0,2846.971314,9,1,126.0677493,0,5,2
1,audio,different_sds,2,1,1,2092.32586,4,2,263.1361723,1,5,1
1,audio,different_sds,1,1,0,2838.856129,9,2,244.7872173,1,4,2
2,audio,different_sds,1,2,1,2780.259995,26,1,128.9010749,1,3,3
2,audio,different_sds,2,3,1,2218.974023,55,2,300.1764451,1,7,4
2,audio,different_sds,1,2,1,2542.951337,55,1,71.66822655,1,3,4
2,audio,different_sds,2,4,1,3780.667325,26,2,336.3046715,1,8,3
2,audio,different_sds,1,1,0,2729.98541,4,2,232.9232591,1,4,1
2,audio,different_sds,1,1,1,2696.363388,4,1,55.37407582,1,4,1
3,audio,different_sds,1,1,0,2295.492083,4,2,18.50440209,0,4,1
3,audio,different_sds,1,4,1,2565.025887,26,1,188.1242916,1,1,3
3,audio,different_sds,2,1,0,2561.512147,9,1,264.9442906,0,5,2
3,audio,different_sds,1,1,1,2510.833216,4,1,112.4360583,1,4,1
3,audio,different_sds,1,1,0,2621.515662,9,2,221.4695649,1,4,2
3,audio,different_sds,2,1,1,1536.303026,4,2,260.1750203,1,5,1
4,audio,different_sds,2,1,0,2791.830998,9,1,328.4685981,0,5,2
4,audio,different_sds,2,2,1,3087.871827,26,2,6.988346264,1,6,3
4,audio,different_sds,1,1,0,2225.844428,4,2,213.717624,0,4,1
4,audio,different_sds,1,2,0,2546.161166,26,2,258.1022291,1,3,3
4,audio,different_sds,2,1,0,3070.842111,4,1,105.9599296,1,5,1
4,audio,different_sds,2,2,1,2840.359588,26,2,220.0234846,0,6,3
5,audio,different_sds,2,1,1,2770.669075,26,2,295.7063803,0,5,3
5,audio,different_sds,2,1,0,2594.918094,4,1,126.0600078,0,5,1
5,audio,different_sds,1,1,0,2526.017645,9,2,81.18286997,1,4,2
5,audio,different_sds,2,3,1,1549.308485,55,2,41.52724159,1,7,4
5,audio,different_sds,1,3,0,3104.016271,55,2,340.4986856,0,2,4
5,audio,different_sds,1,2,0,2703.371977,26,2,82.8482891,1,3,3
6,audio,different_sds,1,1,1,2835.780927,4,1,78.07543279,1,4,1
6,audio,different_sds,1,2,1,2825.732328,26,1,257.4530551,1,3,3
6,audio,different_sds,2,2,0,2648.808109,4,1,233.294056,0,6,1
6,audio,different_sds,1,1,0,1923.102611,9,2,220.4096978,0,4,2
6,audio,different_sds,2,2,0,2906.333746,55,1,282.0656961,0,6,4
6,audio,different_sds,2,3,1,2510.269558,26,2,77.27860412,0,7,3
7,audio,different_sds,2,3,1,2495.060942,55,2,7.209216139,0,7,4
7,audio,different_sds,1,3,1,2852.190624,55,1,199.2452081,1,2,4
7,audio,different_sds,2,2,0,2860.653221,26,1,43.05996229,0,6,3
7,audio,different_sds,1,3,1,2798.594611,55,1,105.2384694,1,2,4
7,audio,different_sds,1,1,0,3128.079478,9,2,244.4755042,0,4,2
7,audio,different_sds,1,1,0,3377.100607,4,2,159.4542244,0,4,1
8,audio,different_sds,2,1,1,2329.587062,9,2,302.9652458,1,5,2
8,audio,different_sds,1,1,1,2721.293186,9,1,198.7341675,1,4,2
8,audio,different_sds,2,4,1,1996.038088,55,2,241.8783354,1,8,4
8,audio,different_sds,1,2,1,2773.812238,26,1,3.477857538,1,3,3
8,audio,different_sds,1,1,0,2524.355108,4,2,32.5667728,1,4,1
8,audio,different_sds,2,1,1,3058.262855,4,2,282.94204,1,5,1
1,audio,different_sds,2,3,1,1843.766281,26,2,48.55379413,1,7,3
1,audio,different_sds,2,1,1,2627.426086,4,2,352.1918284,0,5,1
1,audio,different_sds,2,1,1,2245.565577,4,2,203.1041482,1,5,1
1,audio,different_sds,1,1,0,3284.957015,4,2,161.9651772,0,4,1
1,audio,different_sds,2,1,0,2921.284714,9,1,106.9858822,1,5,2
1,audio,different_sds,1,1,0,3158.837655,4,2,303.0481335,0,4,1
2,audio,different_sds,2,3,1,3204.083984,55,2,143.9742591,1,7,4
2,audio,different_sds,1,1,0,2313.977342,4,2,275.2651203,0,4,1
2,audio,different_sds,1,2,0,2640.079288,26,2,92.52182628,1,3,3
2,audio,different_sds,1,2,1,2629.986989,55,1,275.8273879,1,3,4
2,audio,different_sds,1,1,1,2773.194922,4,1,102.9939282,1,4,1
2,audio,different_sds,1,1,0,2890.295384,4,2,131.151058,1,4,1
3,audio,different_sds,1,1,0,2362.438906,4,2,148.0024936,0,4,1
3,audio,different_sds,2,2,0,2647.37468,26,1,321.2566033,0,6,3
3,audio,different_sds,2,3,1,1999.589054,26,2,224.9596526,1,7,3
3,audio,different_sds,2,1,0,2766.427371,4,1,92.51944068,0,5,1
3,audio,different_sds,2,1,1,2484.586782,9,2,187.4494504,1,5,2
3,audio,different_sds,1,3,0,3071.515923,26,2,109.6923254,0,2,3
4,audio,different_sds,1,1,0,3063.533024,55,2,46.78379917,0,4,4
4,audio,different_sds,1,1,1,2583.64992,9,1,65.77130108,1,4,2
4,audio,different_sds,1,2,0,2588.064924,4,2,208.9687956,1,3,1
4,audio,different_sds,2,2,0,2609.347424,26,1,234.6039139,0,6,3
4,audio,different_sds,2,2,1,2182.182346,55,2,14.31562628,1,6,4
4,audio,different_sds,1,1,0,2153.069747,4,2,353.0455819,0,4,1
5,audio,different_sds,1,1,0,2414.033248,9,2,290.0540006,0,4,2
5,audio,different_sds,2,1,0,2710.246088,26,1,180.1649713,0,5,3
5,audio,different_sds,1,2,0,2491.55163,26,2,14.36833888,1,3,3
5,audio,different_sds,2,1,1,2908.0995,9,2,317.2203537,0,5,2
5,audio,different_sds,1,2,1,2764.00747,26,1,133.630089,1,3,3
5,audio,different_sds,2,1,0,2560.836487,4,1,359.5196412,0,5,1
6,audio,different_sds,1,2,1,2622.021446,55,1,321.7483663,1,3,4
6,audio,different_sds,1,2,1,2780.401218,55,1,304.7338277,1,3,4
6,audio,different_sds,2,2,0,2592.47172,9,1,72.77421128,0,6,2
6,audio,different_sds,2,2,0,2602.786662,4,1,67.05929737,0,6,1
6,audio,different_sds,2,2,1,2321.916968,26,2,350.010777,1,6,3
6,audio,different_sds,2,1,1,2049.867726,9,2,304.7330722,1,5,2
7,audio,different_sds,2,4,1,3147.790956,55,2,96.50646855,1,8,4
7,audio,different_sds,1,2,0,2871.288408,26,2,350.7130253,1,3,3
7,audio,different_sds,2,3,1,2552.845786,55,2,292.8802933,0,7,4
7,audio,different_sds,1,1,1,2832.881881,4,1,312.7190176,1,4,1
7,audio,different_sds,2,4,1,1928.487611,26,2,120.2485027,1,8,3
7,audio,different_sds,2,1,0,2601.615543,4,1,323.7696761,0,5,1
8,audio,different_sds,1,2,0,2765.708898,55,2,256.785842,1,3,4
8,audio,different_sds,1,2,1,2690.280243,26,1,27.88163332,1,3,3
8,audio,different_sds,1,2,1,2870.866221,26,1,317.2207982,1,3,3
8,audio,different_sds,2,1,1,2036.006948,26,2,278.142221,1,5,3
8,audio,different_sds,1,4,1,2639.070006,26,1,347.8367405,1,1,3
8,audio,different_sds,2,2,1,2277.268423,4,2,93.07965128,1,6,1
1,audio,different_sds,2,1,0,2512.765533,4,1,249.0295596,0,5,1
1,audio,different_sds,1,1,0,3268.824481,9,2,215.2924965,0,4,2
1,audio,different_sds,2,2,0,2581.696773,26,1,120.8773297,0,6,3
1,audio,different_sds,1,2,0,2632.602643,55,2,247.0209248,1,3,4
1,audio,different_sds,2,3,1,2172.852677,55,2,276.1465354,1,7,4
1,audio,different_sds,1,1,1,2439.927696,9,1,304.6800128,0,4,2
2,audio,different_sds,2,3,1,2221.792849,26,2,248.3119651,1,7,3
2,audio,different_sds,1,3,1,2546.021018,26,1,17.55449637,1,2,3
2,audio,different_sds,1,1,1,2784.455152,9,1,335.6709146,1,4,2
2,audio,different_sds,2,3,1,2362.967271,55,2,295.4912304,1,7,4
2,audio,different_sds,1,2,1,2761.663686,55,1,83.18431707,1,3,4
2,audio,different_sds,1,1,0,2489.04901,4,2,66.87244936,1,4,1
3,audio,different_sds,2,1,0,2512.66382,9,1,250.9535406,0,5,2
3,audio,different_sds,1,1,0,2846.427666,9,2,150.8867886,1,4,2
3,audio,different_sds,2,4,1,2292.247422,26,2,208.0893531,1,8,3
3,audio,different_sds,1,1,0,2573.50938,9,2,307.8987127,1,4,2
3,audio,different_sds,2,4,1,3003.756891,26,2,228.8805243,1,8,3
3,audio,different_sds,2,1,0,2968.265354,9,1,50.16291541,1,5,2
4,audio,different_sds,2,2,0,2784.433403,26,1,344.2563336,0,6,3
