"","fitted","parameter","generating","NA","set"
"1",0.683024441739073,"bound1",0.547187292932503,"X1",1
"2",0.10450347122797,"bound1",0.110303672292169,"X1",1
"3",1.18404929572585,"bound1",1.1538895809178,"X1",1
"4",0.487086172409628,"bound1",0.57168891578924,"X1",1
"5",0.211346851667279,"bound1",0.2054708777034,"X1",1
"6",0.19938696072916,"bound1",0.170986542323756,"X1",1
"7",0.197903316993078,"bound1",0.188389192663647,"X1",1
"8",0.0494122072263823,"bound1",0.0656396882049432,"X1",1
"9",0.644267029856753,"bound1",0.631966642593073,"X1",1
"10",0.0587776769956833,"bound1",0.0759756521496538,"X1",1
"11",0.790026613750356,"bound1",0.831518371065884,"X1",1
"12",0.0330192899449116,"bound1",0.0305812722286971,"X1",2
"13",0.0346076761949053,"bound1",0.0495789290634066,"X1",2
"14",0.667913776137535,"bound1",0.690515566489744,"X1",2
"15",0.447791440772826,"bound1",0.436068459632651,"X1",2
"16",1.89176745645542,"bound1",1.75082796581334,"X1",2
"17",0.75863021787471,"bound1",0.763029143482385,"X1",2
"18",0.248474907040544,"bound1",0.271492741145841,"X1",2
"19",0.659910677050443,"bound1",0.659505733244454,"X1",2
"20",0.977795815719257,"bound1",0.943860349386432,"X1",2
"21",0.111713004683003,"bound1",0.118938158153834,"X1",2
"22",0.0557625127235388,"bound1",0.0693701581686183,"X1",2
"23",0.18340654063804,"bound1",0.206762631879382,"X1",3
"24",0.796855771145287,"bound1",0.767949922219841,"X1",3
"25",0.0336921367719601,"bound1",0.0467829385211556,"X1",3
"26",0.29063420508885,"bound1",0.275421263557939,"X1",3
"27",0.775876277417456,"bound1",0.814085440291827,"X1",3
"28",0.668680434541547,"bound1",0.624796182469849,"X1",3
"29",0.397975548986887,"bound1",0.387748218779177,"X1",3
"30",0.264060024743908,"bound1",0.260473228103077,"X1",3
"31",0.675933219865829,"bound1",0.644293850411377,"X1",3
"32",0.508330255618134,"bound1",0.525403665702936,"X1",3
"33",1.43566596070852,"bound1",1.29641810648956,"X1",3
"34",0.0770317980952193,"bound1",0.0711600709516219,"X1",4
"35",0.236246809055487,"bound1",0.22830739488141,"X1",4
"36",0.668866476781206,"bound1",0.675194877384273,"X1",4
"37",0.342254842014371,"bound1",0.354592422227467,"X1",4
"38",0.269425612556828,"bound1",0.300548609801211,"X1",4
"39",0.0285111262779553,"bound1",0.0386767876304892,"X1",4
"40",0.594622935511539,"bound1",0.591143977275609,"X1",4
"41",1.52812703325491,"bound2",1.30054968678274,"X2",4
"42",0.397183144733298,"bound2",0.376367803954414,"X2",4
"43",1.26824846120871,"bound2",1.2278287513137,"X2",4
"44",0.601742146146586,"bound2",0.688428668049078,"X2",4
"45",2.952266763031,"bound2",2.99774513675472,"X2",5
"46",0.473254104932866,"bound2",0.487158193774692,"X2",5
"47",0.570486993279005,"bound2",0.525570969765146,"X2",5
"48",0.510497132095292,"bound2",0.519016420278156,"X2",5
"49",0.695434943219778,"bound2",0.723287867791128,"X2",5
"50",0.774771763868575,"bound2",0.749547639913081,"X2",5
"51",1.84449138487493,"bound2",1.93434479686447,"X2",5
"52",0.27910552921971,"bound2",0.281448201080868,"X2",5
"53",0.47011321639357,"bound2",0.515621608153772,"X2",5
"54",1.60672225025018,"bound2",1.53141103398287,"X2",5
"55",2.87994650881722,"bound2",2.8956542255462,"X2",5
"56",2.19305158842295,"bound2",1.98745861402482,"X2",6
"57",1.11329098059048,"bound2",1.09278216511348,"X2",6
"58",2.09409319308972,"bound2",2.08160488051714,"X2",6
"59",1.43222113826578,"bound2",1.42321633404673,"X2",6
"60",2.26633116044176,"bound2",2.22868434740241,"X2",6
"61",1.30992033306509,"bound2",1.27963790370588,"X2",6
"62",2.04480646791878,"bound2",2.05640906526595,"X2",6
"63",0.901314115680518,"bound2",0.810087228408321,"X2",6
"64",1.51001045896083,"bound2",1.52229781165458,"X2",6
"65",0.934552300855387,"bound2",1.0568634085477,"X2",6
"66",1.01551921609397,"bound2",1.10108366698922,"X2",6
"67",2.20052130584114,"bound2",2.21765319963051,"X2",7
"68",1.15540207403821,"bound2",1.12716861963279,"X2",7
"69",3.1718148076098,"bound2",2.96388679657855,"X2",7
"70",1.62289443112378,"bound2",1.64636196164747,"X2",7
"71",1.48844499185643,"bound2",1.40852326596619,"X2",7
"72",1.07215302338097,"bound2",1.0948510228576,"X2",7
"73",1.58165762758322,"bound2",1.47703825327681,"X2",7
"74",0.600735695618714,"bound2",0.55403499492385,"X2",7
"75",0.256593946496321,"bound2",0.270018116555448,"X2",7
"76",0.893281901911009,"bound2",0.926048953077015,"X2",7
"77",1.1758656347073,"bound2",1.26655738993762,"X2",7
"78",1.1265951994495,"bound2",1.14191480560129,"X2",8
"79",1.63894560856082,"bound2",1.64545428629122,"X2",8
"80",1.23327655446323,"bound2",1.23497533045783,"X2",8
"81",2.76404234295706,"bound3",2.47228360829327,"X3",8
"82",0.480552888932649,"bound3",0.466834105417158,"X3",8
"83",2.20308213569602,"bound3",2.1387688353859,"X3",8
"84",0.785762429751298,"bound3",0.868635571124995,"X3",8
"85",3.12537744297586,"bound3",3.11323357880033,"X3",8
"86",0.756283523117908,"bound3",0.773719518982961,"X3",8
"87",1.22158478646803,"bound3",1.12891229036823,"X3",8
"88",0.900345195339309,"bound3",0.844071594752643,"X3",8
"89",1.5880891610157,"bound3",1.54680514950731,"X3",9
"90",2.76353275922187,"bound3",2.77771626887899,"X3",9
"91",2.99099006239245,"bound3",3.08621096574382,"X3",9
"92",0.629980583768536,"bound3",0.562529337012173,"X3",9
