"","fitted","parameter","generating","NA","set"
"1",-0.0183055032471775,"bound1",-0.0234873949962793,"X1",1
"2",0.123019167778571,"bound1",0.122031978453131,"X1",1
"3",0.112975463461598,"bound1",0.0974770688384595,"X1",1
"4",0.100861354000944,"bound1",0.106336662614506,"X1",1
"5",0.160756007718849,"bound1",0.130007425956715,"X1",1
"6",0.0937620163928463,"bound1",0.109104983697907,"X1",1
"7",0.115950951158844,"bound1",0.118154172496865,"X1",1
"8",0.0895500354543211,"bound1",0.0668770803901081,"X1",1
"9",0.167467062259661,"bound1",0.171780757490261,"X1",1
"10",-0.0314440141261605,"bound1",-0.039930404582316,"X1",1
"11",0.157578253284875,"bound1",0.168101076170297,"X1",1
"12",0.0352857065989101,"bound1",0.0661342987323396,"X1",1
"13",0.0920674303388317,"bound1",0.098104687318516,"X1",1
"14",0.0492750109609634,"bound1",0.0527481911776693,"X1",2
"15",0.111520330176174,"bound1",0.112102128731935,"X1",2
"16",-0.0341228265587601,"bound1",-0.0457082536071746,"X1",2
"17",0.186967172842377,"bound1",0.176633267682279,"X1",2
"18",0.167770728669165,"bound1",0.171018936092547,"X1",2
"19",0.114482916615045,"bound1",0.105973385886065,"X1",2
"20",0.115876750541143,"bound1",0.118904530277614,"X1",2
"21",0.083973948951861,"bound1",0.0977078282319177,"X1",2
"22",0.163225565025052,"bound1",0.157554054046442,"X1",2
"23",0.129879438776355,"bound1",0.157773523760046,"X1",2
"24",0.139022979052528,"bound1",0.156910166867392,"X1",2
"25",-0.00999775239512211,"bound1",-0.0100771094519753,"X1",2
"26",0.0948250240153727,"bound1",0.093457476681726,"X1",2
"27",0.0793207679451928,"bound1",0.0781551765013457,"X1",3
"28",0.0768529845065626,"bound1",0.0855853134559388,"X1",3
"29",0.123412796600517,"bound1",0.135996903562772,"X1",3
"30",0.137477113395917,"bound1",0.127095417043625,"X1",3
"31",0.180767834210678,"bound1",0.2050368443926,"X1",3
"32",-0.00783925698634443,"bound1",-0.0112064784714098,"X1",3
"33",0.137293517073636,"bound1",0.119808066157732,"X1",3
"34",0.0966315301074578,"bound1",0.103589419392139,"X1",3
"35",0.0132066548667674,"bound1",0.0172578369225456,"X1",3
"36",0.0536104550940178,"bound1",0.0599488841998506,"X1",3
"37",0.127471180436659,"bound1",0.120390856784406,"X1",3
"38",0.115204947784105,"bound1",0.0947786731091973,"X1",3
"39",0.068472606117935,"bound1",0.0749049570528192,"X1",3
"40",0.0594810748959792,"bound1",0.0672614938039862,"X1",4
"41",-0.117011341421515,"bound2",-0.173391692418073,"X2",4
"42",-0.155219846826051,"bound2",-0.150304345267417,"X2",4
"43",-0.317795064937454,"bound2",-0.284140982494411,"X2",4
"44",-0.197581842264497,"bound2",-0.192062407475034,"X2",4
"45",-0.279804437249158,"bound2",-0.237127026184312,"X2",4
"46",-0.00493608356782978,"bound2",-0.00587405971465312,"X2",4
"47",-0.158635081078931,"bound2",-0.155448239022151,"X2",4
"48",-0.407386007951626,"bound2",-0.34604369671483,"X2",4
"49",-0.297878825350476,"bound2",-0.278731409839117,"X2",4
"50",-0.50605491419986,"bound2",-0.429097269458605,"X2",4
"51",-0.14306913874381,"bound2",-0.153856263754327,"X2",4
"52",-0.206101891275867,"bound2",-0.347850363313305,"X2",4
"53",-0.0708259789342308,"bound2",-0.0724995404678147,"X2",5
"54",-0.34091751738737,"bound2",-0.375662243910281,"X2",5
"55",-0.0437132092897104,"bound2",-0.0433268409302269,"X2",5
"56",-0.177637007853316,"bound2",-0.248397083825566,"X2",5
"57",-0.165887481324685,"bound2",-0.16604425638864,"X2",5
