"","fitted","parameter","generating","NA","set"
"1",0.448254583157062,"bound1",0.547187292932503,"X1",1
"2",0.0847036297560127,"bound1",0.110303672292169,"X1",1
"3",1.23356751856487,"bound1",1.1538895809178,"X1",1
"4",0.472761562727372,"bound1",0.57168891578924,"X1",1
"5",0.253126870820606,"bound1",0.2054708777034,"X1",1
"6",0.180821193078538,"bound1",0.170986542323756,"X1",1
"7",0.270859939418976,"bound1",0.188389192663647,"X1",1
"8",0.0813239795917437,"bound1",0.0656396882049432,"X1",1
"9",0.639933618069943,"bound1",0.631966642593073,"X1",1
"10",0.0718164031276456,"bound1",0.0759756521496538,"X1",1
"11",0.847139147249879,"bound1",0.831518371065884,"X1",1
"12",0.0392807407167167,"bound1",0.0305812722286971,"X1",2
"13",0.057038036212906,"bound1",0.0495789290634066,"X1",2
"14",0.711698519763326,"bound1",0.690515566489744,"X1",2
"15",0.383806106369744,"bound1",0.436068459632651,"X1",2
"16",1.69976135554004,"bound1",1.75082796581334,"X1",2
"17",0.735533625485038,"bound1",0.763029143482385,"X1",2
"18",0.211382142041691,"bound1",0.271492741145841,"X1",2
"19",0.663077385267077,"bound1",0.659505733244454,"X1",2
"20",0.952443219402695,"bound1",0.943860349386432,"X1",2
"21",0.105295525168247,"bound1",0.118938158153834,"X1",2
"22",0.0707444087777719,"bound1",0.0693701581686183,"X1",2
"23",0.183929994591831,"bound1",0.206762631879382,"X1",3
"24",0.814893329545764,"bound1",0.767949922219841,"X1",3
"25",0.0576711987335211,"bound1",0.0467829385211556,"X1",3
"26",0.261328663528974,"bound1",0.275421263557939,"X1",3
"27",0.70356706943781,"bound1",0.814085440291827,"X1",3
"28",0.65282700287821,"bound1",0.624796182469849,"X1",3
"29",0.351181394321142,"bound1",0.387748218779177,"X1",3
"30",0.278954280142649,"bound1",0.260473228103077,"X1",3
"31",0.480392588380657,"bound1",0.644293850411377,"X1",3
"32",0.519689844986236,"bound1",0.525403665702936,"X1",3
"33",1.37378019538345,"bound1",1.29641810648956,"X1",3
"34",0.0629837651395421,"bound1",0.0711600709516219,"X1",4
"35",0.318989194120019,"bound1",0.22830739488141,"X1",4
"36",0.723099192101276,"bound1",0.675194877384273,"X1",4
"37",0.337528024657159,"bound1",0.354592422227467,"X1",4
"38",0.356451063719763,"bound1",0.300548609801211,"X1",4
"39",0.0369927898110287,"bound1",0.0386767876304892,"X1",4
"40",0.588545384428029,"bound1",0.591143977275609,"X1",4
"41",1.09753366885404,"bound2",1.30054968678274,"X2",4
"42",0.393922779945993,"bound2",0.376367803954414,"X2",4
"43",1.29065948786226,"bound2",1.2278287513137,"X2",4
"44",0.565094167672106,"bound2",0.688428668049078,"X2",4
"45",3.16612670691844,"bound2",2.99774513675472,"X2",5
"46",0.545788461408322,"bound2",0.487158193774692,"X2",5
"47",0.626718794179909,"bound2",0.525570969765146,"X2",5
"48",0.50617896327662,"bound2",0.519016420278156,"X2",5
"49",0.738120452883007,"bound2",0.723287867791128,"X2",5
"50",0.749767790505662,"bound2",0.749547639913081,"X2",5
"51",1.9592760571522,"bound2",1.93434479686447,"X2",5
"52",0.252259333660991,"bound2",0.281448201080868,"X2",5
"53",0.580093705808256,"bound2",0.515621608153772,"X2",5
"54",1.52703198873682,"bound2",1.53141103398287,"X2",5
"55",2.77258255490823,"bound2",2.8956542255462,"X2",5
"56",1.93462078014835,"bound2",1.98745861402482,"X2",6
"57",1.14570906716799,"bound2",1.09278216511348,"X2",6
"58",2.10558837313826,"bound2",2.08160488051714,"X2",6
"59",1.41241026449967,"bound2",1.42321633404673,"X2",6
"60",2.24810452073643,"bound2",2.22868434740241,"X2",6
"61",1.34526612011859,"bound2",1.27963790370588,"X2",6
"62",1.98470670881484,"bound2",2.05640906526595,"X2",6
"63",0.748246842863284,"bound2",0.810087228408321,"X2",6
"64",1.56254192954827,"bound2",1.52229781165458,"X2",6
"65",1.01331603343811,"bound2",1.0568634085477,"X2",6
"66",1.11814082386848,"bound2",1.10108366698922,"X2",6
"67",2.21915765152801,"bound2",2.21765319963051,"X2",7
"68",1.16215193012625,"bound2",1.12716861963279,"X2",7
"69",2.8094112631569,"bound2",2.96388679657855,"X2",7
"70",1.70778819746436,"bound2",1.64636196164747,"X2",7
"71",1.35393891736954,"bound2",1.40852326596619,"X2",7
