"","fitted","parameter","generating","NA","set"
"1",0.353678451246972,"k1",0.35754586966115,"X1",1
"2",0.190897475324782,"k1",0.189533032369338,"X1",1
"3",0.433019158492498,"k1",0.450902795514166,"X1",1
"4",0.219017351334425,"k1",0.207411603926519,"X1",1
"5",0.10333873919732,"k1",0.106684368905139,"X1",1
"6",-0.043571501991024,"k1",-0.0420467142861952,"X1",1
"7",0.0897601422410353,"k1",0.0921302364605376,"X1",1
"8",0.415215430542781,"k1",0.400489636837315,"X1",1
"9",0.0836515936740836,"k1",0.0919679569126171,"X1",1
"10",0.0202014957861423,"k1",0.0192606641868573,"X1",1
"11",0.122199599665584,"k1",0.129929787026789,"X1",1
"12",0.00346020995179708,"k1",0.00839506018343136,"X1",1
"13",0.0112589473567892,"k1",0.0229815052582023,"X1",1
"14",0.233381465405814,"k1",0.248498915113724,"X1",1
"15",0.113401314649976,"k1",0.152513910800959,"X1",1
"16",0.309551692755956,"k1",0.331715384463018,"X1",1
"17",0.0463481056887566,"k1",0.0411320578409583,"X1",1
"18",-0.0273225851039135,"k1",-0.0546463497894051,"X1",1
"19",0.250351900973716,"k1",0.249388101380324,"X1",1
"20",0.323264412213971,"k1",0.316837569225667,"X1",1
"21",0.329677674525841,"k1",0.320236260312298,"X1",2
"22",0.179041598477464,"k1",0.188059057688053,"X1",2
"23",0.21721765730592,"k1",0.218062248370867,"X1",2
"24",0.412027489136461,"k1",0.423429087655394,"X1",2
"25",0.28583450922584,"k1",0.279562180443892,"X1",2
"26",0.325337335312211,"k1",0.348936093991667,"X1",2
"27",0.0454941192475994,"k1",0.0383866682075883,"X1",2
"28",0.053735171517994,"k1",0.0518436081946561,"X1",2
"29",0.225298625693344,"k1",0.257009460506978,"X1",2
"30",0.207116832032292,"k1",0.205114161552305,"X1",2
"31",0.158785921163645,"k1",0.15878948274995,"X1",2
"32",0.189459984718692,"k1",0.187965260199611,"X1",2
"33",0.418118089016667,"k2",0.424136199183085,"X2",2
"34",0.315242805241585,"k2",0.30399161115448,"X2",2
"35",0.566931494305278,"k2",0.544127602983065,"X2",2
"36",0.584940363115776,"k2",0.592251989140796,"X2",2
"37",0.365576138803875,"k2",0.374825483230441,"X2",2
"38",0.66129709527177,"k2",0.667847451149274,"X2",2
"39",0.5683717027752,"k2",0.563857316803829,"X2",2
"40",0.484748612683469,"k2",0.465793818881455,"X2",2
"41",0.321511437436197,"k2",0.330032258646873,"X2",3
"42",0.693231984107274,"k2",0.686042294634648,"X2",3
"43",0.357454159799384,"k2",0.372068265902861,"X2",3
"44",0.336926196279077,"k2",0.349922984821932,"X2",3
"45",0.388715816430452,"k2",0.391363518960623,"X2",3
"46",0.544470403196212,"k2",0.54225481988632,"X2",3
"47",0.286987006349407,"k2",0.3238073382977,"X2",3
"48",0.336209659733979,"k2",0.355704119202531,"X2",3
"49",0.292137820876151,"k2",0.272772943348335,"X2",3
"50",0.581610976412531,"k2",0.578635798550691,"X2",3
"51",0.361601258235226,"k2",0.363395086615839,"X2",3
"52",0.328569756780242,"k2",0.322506509425654,"X2",3
"53",0.538515637513618,"k2",0.53818486694225,"X2",3
"54",0.334291124794336,"k2",0.336318623475713,"X2",3
"55",0.28653138859501,"k2",0.293522903890796,"X2",3
"56",0.551654603629458,"k2",0.55248085826431,"X2",3
