"","fitted","parameter","generating","NA","set"
"1",-0.132755334066666,"k1",-0.0619246802731885,"X1",1
"2",0.853352532814789,"k1",1.10626683661036,"X1",1
"3",-0.143560104495871,"k1",-0.00244186629750648,"X1",1
"4",0.322968314813721,"k1",0.329394614942776,"X1",1
"5",-0.0453582113207437,"k1",-0.0359308522909506,"X1",1
"6",1.36947761523076,"k1",1.24099000780259,"X1",1
"7",0.207598813179523,"k1",0.208872265359234,"X1",1
"8",0.0363808136602933,"k1",0.0697691965776338,"X1",1
"9",-0.0936800927306685,"k1",0.0327640061770065,"X1",1
"10",-0.56329109788089,"k1",-0.456295105469348,"X1",1
"11",0.342501867919511,"k1",0.278839217803809,"X1",1
"12",1.29003684928607,"k1",1.05173323394575,"X1",1
"13",0.0108009203631697,"k1",0.0225146385832358,"X1",1
"14",0.662402003640696,"k1",0.656974335013419,"X1",1
"15",0.427003526956464,"k1",0.455911835506901,"X1",1
"16",0.439550287268672,"k1",0.673615865598247,"X1",1
"17",1.24178659965723,"k1",1.23006109499071,"X1",1
"18",0.479476645873448,"k1",0.478286926420318,"X1",1
"19",0.29508371029336,"k1",0.151398589145342,"X1",2
"20",0.775934489388418,"k1",0.839771680838177,"X1",2
"21",0.845911583971548,"k1",0.867157727898206,"X1",2
"22",-0.153384257661528,"k1",-0.331668114718927,"X1",2
"23",0.844121342142566,"k1",0.877340209762926,"X1",2
"24",0.0959932011984134,"k1",0.199659442331382,"X1",2
"25",-0.110831716056051,"k1",-0.101315803509362,"X1",2
"26",-0.0560360264281074,"k1",0.146007756046491,"X1",2
"27",-0.525991270906978,"k1",0.318816800775534,"X1",2
"28",-0.0165710282704148,"k1",-0.101976476991449,"X1",2
"29",0.787782119128395,"k1",0.786530364052564,"X1",2
"30",0.449582095849322,"k1",0.320921205932653,"X1",2
"31",0.0610674560271465,"k1",-0.0013265245923389,"X1",2
"32",1.08882882649957,"k1",1.360608932095,"X1",2
"33",0.581767937081685,"k1",0.561853895987519,"X1",2
"34",-0.133746899428342,"k1",0.0640465015817188,"X1",2
"35",0.478198986252439,"k1",0.379632961354892,"X1",2
"36",0.16375748582672,"k1",0.138001089783843,"X1",2
"37",-0.164470309919344,"k1",-0.140482332031913,"X1",3
"38",-0.0405961884922461,"k1",-0.0657080295502865,"X1",3
"39",-0.163074523105769,"k1",-0.12126384270856,"X1",3
"40",0.919084805452879,"k1",0.902958471072052,"X1",3
