"","parameter","cor(generating, fitted)"
"1","bound1",0.995173712818697
"2","bound2",0.998080909550687
"3","bound3",0.992180790288747
"4","bound4",0.991168471390572
"5","bound5",0.930114440834792
"6","bound6",0.861533575144793
"7","bound7",0.552742842515428
"8","sigma1",0.94297251759732
"9","sigma2",0.968572366429405
"10","sigma3",0.98659904754751
"11","sigma4",0.994890382357226
