"","parameter","cor(generating, fitted)"
"1","bound1",0.972447698716522
"2","bound2",0.989902730222582
"3","bound3",0.989689168224449
"4","bound4",0.990031644103009
"5","bound5",0.989622246358933
"6","bound6",0.994733663106464
"7","bound7",0.997360411863833
"8","sigma1",0.930081389605449
"9","sigma2",0.982653979725184
"10","sigma3",0.975212929810067
"11","sigma4",0.977819122673965
