"","parameter","cor(generating, fitted)"
"1","bound1",0.996336978915525
"2","bound2",0.997742243864967
"3","bound3",0.996100556751067
"4","bound4",0.980426296483535
"5","bound5",0.922430978129348
"6","bound6",0.80971162670626
"7","bound7",0.511978579246663
"8","sigma1",0.93128189397976
"9","sigma2",0.948868845730956
"10","sigma3",0.988939720621723
"11","sigma4",0.98729057034886
