"","parameter","cor(generating, fitted)"
"1","bound1",0.997779116513769
"2","bound2",0.996743139245858
"3","bound3",0.996308042002473
"4","bound4",0.963995654611562
"5","bound5",0.975752387726133
"6","bound6",0.976182241344395
"7","bound7",0.953011875281573
"8","sigma1",0.970860194778841
"9","sigma2",0.977747465836417
"10","sigma3",0.988279412878553
"11","sigma4",0.992211526257245
