"","parameter","cor(generating, fitted)"
"1","bound1",0.975983613985021
"2","bound2",0.963168156178122
"3","bound3",0.970935447683135
"4","bound4",0.882916505308426
"5","bound5",0.70657984900722
"6","bound6",0.738562339823078
"7","bound7",0.59171090773932
"8","cat1_sigma",0.169002171398406
"9","cat2_sigma",0.582974231549553
"10","sigma1",0.927141611926818
"11","sigma2",0.88259336893257
"12","sigma3",0.900464688768788
"13","sigma4",0.984274441306318
