"","parameter","cor(generating, fitted)"
"1","bound1",0.950103568370167
"2","bound2",0.974329294761867
"3","bound3",0.956598442112261
"4","bound4",0.962213798246178
"5","bound5",0.95911680535433
"6","bound6",0.966851277087925
"7","bound7",0.872611949678278
"8","d_noise",0.71857453493539
"9","sigma1",0.98207991657667
"10","sigma2",0.98851031598978
"11","sigma3",0.989535456787047
"12","sigma4",0.988057473968355
